Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,pc_Open_Close,pc_High_Low,5_day_mean,5_day_std,Action
2017-11-16,BAJFINANCE,EQ,1713.8,1725,1780.2,1716.5,1777.75,1764.25,1742.16,901089,1569844847.6,36679,472597,52.45,0.022753623188406,0.037110399067871,0.001453595948782,0.02086182464244,-1
2017-11-17,BAJFINANCE,EQ,1764.25,1790,1817,1778.1,1780,1787.35,1796.68,943939,1695955573,34004,392311,41.56,-0.001480446927374,0.021877284742141,0.004984993489838,0.021081905668123,-1
2017-11-20,BAJFINANCE,EQ,1787.35,1786.8,1807.5,1770.05,1805,1805.25,1795.2,602115,1080918085.2,28187,307818,51.12,0.010325721961048,0.021157594418237,0.008850422957019,0.019518998960115,-1
2017-11-21,BAJFINANCE,EQ,1805.25,1819,1822.75,1791.25,1807.8,1809.75,1809.44,495585,896730711.75,31788,244765,49.39,-0.005085211654755,0.017585484996511,0.006323661561824,0.019320153532565,-1
2017-11-22,BAJFINANCE,EQ,1809.75,1816.7,1816.7,1768.55,1773.8,1773.95,1777.15,738204,1311896228.45,38573,457817,62.02,-0.023531678317829,0.027225693364621,0.007051341579925,0.017938952094239,-1
2017-11-23,BAJFINANCE,EQ,1773.95,1777,1782.45,1747,1762.6,1763.65,1764.01,587412,1036202226.5,21004,280029,47.67,-0.007512661789533,0.020291929021179,2.5898040890926E-06,0.013256854713798,-1
2017-11-24,BAJFINANCE,EQ,1763.65,1773,1798.3,1764,1785.1,1790,1787.18,572947,1023960777.4,25011,199726,34.86,0.009588268471517,0.019444444444445,0.000372034538529,0.01373016587664,-1
2017-11-27,BAJFINANCE,EQ,1790,1780,1784.3,1765,1772,1773.25,1773.47,573099,1016371803.05,20175,269114,46.96,-0.003792134831461,0.010934844192635,-0.003502439125159,0.013045049938189,-1
2017-11-28,BAJFINANCE,EQ,1773.25,1772,1783.95,1762.5,1764.4,1766.4,1772.84,552962,980314318.35,24523,272475,49.28,-0.003160270880361,0.012170212765958,-0.004773577729954,0.012617470777662,-1
2017-11-29,BAJFINANCE,EQ,1766.4,1765,1777.95,1751,1755.4,1756.3,1760.9,687118,1209947268,21895,400782,58.33,-0.004929178470255,0.0153912050257,-0.001960799008715,0.009655185457027,-1
2017-11-30,BAJFINANCE,EQ,1756.3,1754.85,1759.4,1722.35,1734.75,1727.05,1732.98,1304556,2260771041.7,30256,945414,72.47,-0.015841809841297,0.021511307225593,-0.004130414716793,0.011731012471271,-1
2017-12-01,BAJFINANCE,EQ,1727.05,1737,1741.8,1705.3,1708,1711.6,1727.03,601822,1039361927.45,21368,302933,50.34,-0.014622913068509,0.021403858558611,-0.008907714020886,0.004894860597013,-1
2017-12-04,BAJFINANCE,EQ,1711.6,1724,1724,1670.15,1675.8,1675.95,1682.06,802041,1349080081.55,40300,392675,48.96,-0.027871229698376,0.032242612938958,-0.011201898559904,0.007270216239565,-1
2017-12-05,BAJFINANCE,EQ,1675.95,1675.95,1719,1661.05,1710,1707.4,1685.62,1109920,1870905925.75,44648,508540,45.82,0.018765476297026,0.034887571114657,-0.006676210603473,0.015436956525407,-1
2017-12-06,BAJFINANCE,EQ,1707.4,1699.95,1714.9,1662.5,1674.95,1671.45,1682.6,933213,1570221450.8,48497,416557,44.64,-0.016765198976441,0.031518796992481,-0.009743722938951,0.016673280556617,-1
2017-12-07,BAJFINANCE,EQ,1671.45,1685,1690.15,1661,1672,1676.3,1678.22,986167,1655007023.45,33701,545539,55.32,-0.005163204747775,0.017549668874172,-0.005832522473627,0.016938530184372,-1
2017-12-08,BAJFINANCE,EQ,1676.3,1685,1708.2,1683.3,1706,1702.25,1698.19,767714,1303727658.15,34736,363165,47.3,0.010237388724036,0.014792372126181,-0.000947239879503,0.019189047128191,-1
2017-12-11,BAJFINANCE,EQ,1702.25,1710,1720,1690.2,1708.95,1707.8,1706.63,616189,1051605380.4,32044,244995,39.76,-0.001286549707602,0.017631049579931,0.003870531171287,0.015646601770395,-1
2017-12-12,BAJFINANCE,EQ,1707.8,1705,1716,1690.1,1696.9,1699.25,1701.26,1051828,1789435910.35,26068,287433,27.33,-0.003372434017595,0.015324537009645,-0.000883852295168,0.013446049813715,-1
2017-12-13,BAJFINANCE,EQ,1699.25,1694.75,1700.75,1661,1670,1671.8,1682.1,932378,1568349862.5,56437,437203,46.89,-0.013541820327482,0.023931366646599,9.63917468593811E-05,0.011669105983405,-1
2017-12-14,BAJFINANCE,EQ,1671.8,1675,1698.9,1627.05,1692.5,1685.85,1656.79,1257072,2082704543,62443,509538,40.53,0.006477611940298,0.04415967548631,0.001196880371663,0.012245054454385,-1
2017-12-15,BAJFINANCE,EQ,1685.85,1700,1739.7,1692,1725,1729.6,1715.37,1507279,2585543229.2,46769,891481,59.15,0.017411764705882,0.028191489361702,0.003291035961942,0.015705069873135,-1
2017-12-18,BAJFINANCE,EQ,1729.6,1726,1773,1653.2,1754.9,1756.85,1746.21,1630170,2846622433.35,47529,704794,43.23,0.01787369640788,0.072465521413017,0.005789975406376,0.016663770868764,-1
2017-12-19,BAJFINANCE,EQ,1756.85,1766,1770.85,1739.05,1760.05,1757.75,1752.46,707467,1239809731.1,36199,287209,40.6,-0.004671574178935,0.018285845720365,0.006893719713833,0.015936791053312,-1
2017-12-20,BAJFINANCE,EQ,1757.75,1765,1785,1750,1770,1770.4,1770.77,957893,1696209301.45,39132,499255,52.12,0.003059490084986,0.02,0.011563896913288,0.009692243233628,-1
2017-12-21,BAJFINANCE,EQ,1770.4,1774.95,1774.95,1743.35,1755.5,1748.05,1754.27,896398,1572523190.55,32656,522823,58.32,-0.015155356488915,0.018126021739754,0.007358220707794,0.014683347242036,-1
2017-12-22,BAJFINANCE,EQ,1748.05,1756,1788.4,1750,1776.05,1782.45,1773.75,662716,1175495326.7,28292,228279,34.45,0.015062642369021,0.021942857142857,0.006103774794574,0.012851413404001,1
2017-12-26,BAJFINANCE,EQ,1782.45,1784.7,1795,1774.2,1788,1789.5,1787.1,494224,883226060.6,18280,200663,40.6,0.002689527651706,0.011723593732386,0.003743803250403,0.011664651486603,1
2017-12-27,BAJFINANCE,EQ,1789.5,1797.2,1797.6,1762,1768.9,1770.95,1783.43,450413,803278246,15715,151100,33.55,-0.014606053861563,0.020204313280363,0.001568142344184,0.013315717798005,-1
2017-12-28,BAJFINANCE,EQ,1770.95,1780,1782,1745.5,1749,1755.15,1764.13,886376,1563684259.9,26893,522092,58.9,-0.013960674157303,0.020910913778287,-0.001655550752099,0.013561248747522,-1
2017-12-29,BAJFINANCE,EQ,1755.15,1749.25,1765.9,1748.15,1760,1756.7,1757.61,447507,786541698.25,33248,233063,52.08,0.004258968129198,0.010153590938993,0.001045925469082,0.01209619898648,-1
2018-01-01,BAJFINANCE,EQ,1756.7,1759.5,1760,1720.4,1733.85,1725.65,1735.49,535319,929040050.6,15343,287325,53.67,-0.019238420005683,0.023017902813299,-0.006424926009696,0.008796162945176,-1
2018-01-02,BAJFINANCE,EQ,1725.65,1739.7,1739.7,1710,1722,1724.65,1724.04,576208,993408074.85,18519,233227,40.48,-0.00865091682474,0.017368421052632,-0.007331870398983,0.007612467549201,1
2018-01-03,BAJFINANCE,EQ,1724.65,1727,1738.35,1711,1714.55,1715.3,1721.42,416136,716343469.05,23599,233552,56.12,-0.006774753908512,0.015984804208065,-0.006342943562615,0.007438961873136,1
2018-01-04,BAJFINANCE,EQ,1715.3,1725,1758.25,1714,1753.3,1754,1739.42,730147,1270035643.95,38646,377452,51.7,0.016811594202899,0.025816802800467,-4.62603271266016E-05,0.014593978069095,1
2018-01-05,BAJFINANCE,EQ,1754,1766,1821,1759.1,1818,1814.5,1788.55,984327,1760513191.9,34458,422411,42.91,0.027463193657984,0.035188448638508,0.006675634266113,0.021319508548205,1
2018-01-08,BAJFINANCE,EQ,1814.5,1820,1843,1820,1833.1,1836.85,1833.42,825022,1512610920.9,53313,398084,48.25,0.009258241758242,0.012637362637363,0.012674160116276,0.016409157141062,1
2018-01-09,BAJFINANCE,EQ,1836.85,1843,1843,1810,1810,1819.5,1826.33,512721,936395931.85,20923,202823,39.56,-0.012750949538796,0.018232044198895,0.010900954844923,0.018540100762807,1
2018-01-10,BAJFINANCE,EQ,1819.5,1820,1820.95,1794,1800,1802.2,1803.52,406791,733656315.75,25341,164009,40.32,-0.00978021978022,0.015022296544036,0.010083611489826,0.019504563236072,1
2018-01-11,BAJFINANCE,EQ,1802.2,1798,1798,1773.05,1780.9,1780.35,1784.12,818471,1460250798.95,34719,567851,69.38,-0.009816462736374,0.014071797185641,0.003146467169117,0.020115738638099,1
2018-01-12,BAJFINANCE,EQ,1780.35,1783,1790.9,1751.15,1764.2,1770.1,1775.26,606316,1076365892,30809,283428,46.75,-0.007234997195738,0.022699368986095,-0.004903509487556,0.009890131544705,1
2018-01-15,BAJFINANCE,EQ,1770.1,1771,1794.9,1733,1737,1738.15,1758.11,847037,1489187324.75,33803,470863,55.59,-0.018548842461886,0.035718407386036,-0.010976963590569,0.004557660257991,-1
2018-01-16,BAJFINANCE,EQ,1738.15,1745.8,1745.8,1684.6,1692,1687.35,1702.13,1076581,1832481398.2,50248,573521,53.27,-0.033480352846833,0.03632909889588,-0.014933155247292,0.009158755367934,1
2018-01-17,BAJFINANCE,EQ,1687.35,1695.1,1709.85,1665.7,1701.2,1701.2,1688.89,1199501,2025820718.5,57848,719106,59.95,0.003598607751755,0.026505373116408,-0.011389906518834,0.013953909819491,1
2018-01-18,BAJFINANCE,EQ,1701.2,1712,1717.25,1654,1655.05,1660.7,1678.87,961692,1614557545.25,53475,545469,56.72,-0.029964953271028,0.038240628778718,-0.013726437335743,0.015043170308436,1
2018-01-19,BAJFINANCE,EQ,1660.7,1660.9,1711.25,1632.6,1706,1701.9,1676.09,974597,1633515523.35,40611,396529,40.69,0.024685411523873,0.048174690677447,-0.007613215241018,0.023128926448249,1
2018-01-22,BAJFINANCE,EQ,1701.9,1714,1726,1678,1709.5,1706.35,1703.41,924498,1574800274.95,35237,413117,44.69,-0.004463243873979,0.028605482717521,-0.003480304758461,0.02263886086834,1
2018-01-23,BAJFINANCE,EQ,1706.35,1710,1718,1692.4,1711,1708.7,1704.03,1245493,2122354346.8,63364,744737,59.79,-0.000760233918129,0.01512644764831,0.002640432259109,0.017489175642107,1
2018-01-24,BAJFINANCE,EQ,1708.7,1715,1746.85,1697.05,1739.75,1739.15,1732.5,1441313,2497070069.05,52165,685781,47.58,0.014081632653061,0.029345039922218,0.004562917923606,0.018737945505228,1
2018-01-25,BAJFINANCE,EQ,1739.15,1741,1741.9,1703.4,1714,1710.3,1715.96,880891,1511573762.35,35833,446697,50.71,-0.017633543940264,0.022601855113303,0.006006550180862,0.016097908072439,1
2018-01-29,BAJFINANCE,EQ,1710.3,1711,1735.25,1710,1719.65,1715.3,1719.91,643137,1106134895.25,28619,341533,53.1,0.002513150204559,0.014766081871345,0.001629479812884,0.012214306068639,1
2018-01-30,BAJFINANCE,EQ,1715.3,1715,1718.95,1671,1677,1678.4,1695.08,680104,1152829763.05,35443,369979,54.4,-0.02134110787172,0.02869539198085,-0.00319591951216,0.015928784187797,1
2018-01-31,BAJFINANCE,EQ,1678.4,1657.45,1690,1645,1677,1677.85,1664.18,1332225,2217057498.55,58047,762284,57.22,0.012308063591662,0.027355623100304,-0.003536899852711,0.015824321048921,1
2018-02-01,BAJFINANCE,EQ,1677.85,1681.8,1760,1644.75,1742.9,1729.45,1703.43,1939812,3304341336.5,57513,897589,46.27,0.028332738732311,0.070071439428485,-0.000950284310105,0.02054193065523,-1
2018-02-02,BAJFINANCE,EQ,1729.45,1708.05,1713,1620.2,1632.9,1628.9,1653.97,1645045,2720851309.65,63311,732562,44.53,-0.046339392874916,0.057276879397605,-0.009260545845828,0.033047974545735,-1
2018-02-05,BAJFINANCE,EQ,1628.9,1600,1627.95,1546.5,1615,1604.95,1589.91,1472164,2340612551.9,53212,620791,42.17,0.00309375,0.05266731328807,-0.012785873374001,0.032356247181446,1
2018-02-06,BAJFINANCE,EQ,1604.95,1530,1683.75,1511.2,1666,1662.15,1607.5,2109416,3390882510.05,64905,881144,41.77,0.086372549019608,0.114180783483324,-0.001355471081693,0.038089783407542,1
2018-02-07,BAJFINANCE,EQ,1662.15,1680,1687,1620.6,1631,1641.65,1653.38,1466983,2425480979.3,40074,342529,23.35,-0.022827380952381,0.040972479328644,-0.003756617189074,0.038386058668144,1
2018-02-08,BAJFINANCE,EQ,1641.65,1654,1679,1638.05,1655,1662.15,1661.81,750746,1247597462.1,27106,255959,34.09,0.004927448609432,0.024999236897531,-0.007409858515959,0.03500049412112,-1
2018-02-09,BAJFINANCE,EQ,1662.15,1629.05,1655,1617.3,1638.55,1639.4,1641.4,703720,1155083376.2,33226,238294,33.86,0.006353396151131,0.023310455697768,0.001480697291621,0.022196834966196,-1
2018-02-12,BAJFINANCE,EQ,1639.4,1645,1656,1635.3,1642,1643.8,1647.68,472115,777896104.85,24997,150273,31.83,-0.000729483282675,0.012658227848101,0.004958113825252,0.020309270246015,1
2018-02-14,BAJFINANCE,EQ,1643.8,1654,1696.95,1651.55,1664,1669.95,1679.72,1066036,1790646250.55,52988,356774,33.47,0.009643288996372,0.027489328206836,0.001011818183234,0.013698021376133,1
2018-02-15,BAJFINANCE,EQ,1669.95,1678.8,1711.85,1601.8,1679,1677.05,1683.78,1177116,1982003882.55,40409,254043,21.58,-0.001042411246128,0.068703958047197,0.004328827758839,0.011488377407981,-1
2018-02-16,BAJFINANCE,EQ,1677.05,1690,1703.95,1671.55,1672.5,1675.25,1686.57,947685,1598333401.3,31802,439846,46.41,-0.008727810650888,0.019383207202896,0.001616677823024,0.010650970704286,-1
2018-02-19,BAJFINANCE,EQ,1675.25,1675,1675,1623.55,1645.05,1642.7,1643.11,695310,1142473890.8,31155,251458,36.16,-0.019283582089552,0.031689815527702,0.000468109060804,0.012805577219097,1
2018-02-20,BAJFINANCE,EQ,1642.7,1654.85,1657.7,1626,1626,1638.75,1642.29,583955,959021259.4,24082,210628,36.07,-0.009728978457262,0.01949569495695,-0.000549588254453,0.0127876430026,-1
2018-02-21,BAJFINANCE,EQ,1638.75,1658,1658,1587.3,1600,1596.45,1602.99,1689744,2708650436.5,65333,934539,55.31,-0.037123039806996,0.044541044541045,-0.008893711919467,0.012974204462634,-1
2018-02-22,BAJFINANCE,EQ,1596.45,1588,1617.5,1576.45,1601,1600.35,1598.81,1050625,1679752970.05,39414,469633,44.7,0.007777078085642,0.026039519172825,-0.009255452733641,0.012533804368777,-1
2018-02-23,BAJFINANCE,EQ,1600.35,1606.8,1638,1602.35,1630,1633.4,1623.54,711474,1155106936.25,26095,354665,49.85,0.016554642768235,0.022248572409274,-0.004910443595255,0.018449131442882,1
2018-02-26,BAJFINANCE,EQ,1633.4,1640,1679.8,1636.5,1674,1674.95,1657.34,1036659,1718092507.7,45237,622443,60.04,0.021310975609756,0.026458906202261,0.004063091017883,0.020427044644731,1
2018-02-27,BAJFINANCE,EQ,1674.95,1676,1679.95,1651,1652.15,1656.8,1660.67,605244,1005108216.5,31038,298400,49.3,-0.01145584725537,0.017534827377347,0.002376777711216,0.021418419779686,-1
2018-02-28,BAJFINANCE,EQ,1656.8,1644,1659.6,1629,1632.5,1640.25,1645.57,1756349,2890186919.75,84795,1188877,67.69,-0.00228102189781,0.01878453038674,0.005541421970448,0.016905682894158,-1
2018-03-01,BAJFINANCE,EQ,1640.25,1635,1666,1628,1658.45,1659.35,1652.22,1238390,2046088200.45,59500,688149,55.57,0.014892966360856,0.023341523341523,0.007381751200012,0.016984714132959,-1
2018-03-05,BAJFINANCE,EQ,1659.35,1660,1660,1621,1631.95,1636.95,1633.83,743779,1215209321.05,50523,379212,50.98,-0.013885542168675,0.024059222702036,0.000551552361481,0.017179844848729,-1
2018-03-06,BAJFINANCE,EQ,1636.95,1655,1671.85,1627.6,1628.75,1637.75,1652.31,944176,1560069889.25,36068,402338,42.61,-0.010422960725076,0.02718726959941,-0.004438252332271,0.010449632443489,1
2018-03-07,BAJFINANCE,EQ,1637.75,1641,1648.65,1606,1624.25,1618.35,1627.87,644577,1049287800.9,25333,257592,39.96,-0.013802559414991,0.026556662515567,-0.004640127413362,0.010612611524827,-1
2018-03-08,BAJFINANCE,EQ,1618.35,1634.95,1637.9,1594.2,1628,1628.05,1617.85,663196,1072948750.6,29042,246663,37.19,-0.004220312547784,0.027411868021578,-0.001443548461593,0.010998717663005,-1
2018-03-09,BAJFINANCE,EQ,1628.05,1635,1667.2,1616.45,1657.9,1654.2,1654.53,839718,1389336713.5,29095,369681,44.02,0.011743119266055,0.031395960283337,-0.000560029686395,0.012400959855628,1
2018-03-12,BAJFINANCE,EQ,1654.2,1663,1681.9,1655.05,1664.5,1665.25,1665.45,486187,809721851.55,19018,217543,44.74,0.001352976548407,0.016223074831576,0.003475815894785,0.010230943097051,1
2018-03-13,BAJFINANCE,EQ,1665.25,1665.5,1698.85,1663.6,1681,1680.7,1685.13,820802,1383160628.55,29990,278452,33.92,0.00912638847193,0.021188987737437,0.005233650382148,0.010343840158944,1
2018-03-14,BAJFINANCE,EQ,1680.7,1672,1720.9,1668.25,1719,1710.1,1686.47,848659,1431239979.95,30033,466358,54.95,0.022787081339713,0.031560017982916,0.011101296609796,0.005348370755764,1
2018-03-15,BAJFINANCE,EQ,1710.1,1715.1,1739.9,1714,1722.5,1726.25,1729.03,739187,1278074180.95,33108,280288,37.92,0.006501078654306,0.015110851808635,0.011791323228685,0.00470902445057,1
2018-03-16,BAJFINANCE,EQ,1726.25,1712,1724.65,1681.05,1692,1687.9,1698.56,1017699,1728627616.15,48330,649239,63.79,-0.014077102803738,0.025936170845603,0.00413573404556,0.015279911834274,1
2018-03-19,BAJFINANCE,EQ,1687.9,1698.9,1698.9,1627,1628,1631.85,1649.23,848984,1400168481.65,33762,431459,50.82,-0.03946671375596,0.044191763982791,-0.003841647891658,0.022381421771271,1
2018-03-20,BAJFINANCE,EQ,1631.85,1627,1663.1,1615.2,1661.9,1657.3,1641.54,1318758,2164797488.85,36197,658564,49.94,0.018623232944069,0.029655770183259,-0.002578065895863,0.023459651649011,1
2018-03-21,BAJFINANCE,EQ,1657.3,1674.5,1712,1665.5,1699.6,1704.55,1691.58,1131098,1913340093.4,41765,556969,49.24,0.017945655419528,0.027919543680576,-0.00037456267423,0.026176276351845,1
2018-03-22,BAJFINANCE,EQ,1704.55,1708,1720,1690.15,1691.2,1695.6,1706.55,1153716,1968873843.2,49676,603194,52.28,-0.007259953161593,0.017661154335414,-0.003313471641225,0.025617269775873,1
2018-03-23,BAJFINANCE,EQ,1695.6,1655,1695,1655,1686.15,1685.3,1682.47,1088426,1831240514.7,68840,630768,57.95,0.018308157099698,0.02416918429003,-8.52236854045119E-05,0.023575390634982,1
2018-03-26,BAJFINANCE,EQ,1685.3,1698.9,1748,1686,1744.45,1741.6,1722.91,1288984,2220806503.2,48148,536370,41.61,0.025133910177173,0.036773428232503,0.013237468054559,0.018441623052349,1
2018-03-27,BAJFINANCE,EQ,1741.6,1750,1798,1749.8,1775.8,1772.45,1779.09,1670239,2971503032.6,81069,778826,46.63,0.012828571428572,0.027546005257744,0.013661028156648,0.018533421455891,1
2018-03-28,BAJFINANCE,EQ,1772.45,1777,1793,1760.8,1772.8,1767.55,1779.05,986960,1755848217.8,39469,388723,39.39,-0.005317951603827,0.018287142208087,0.007406075667817,0.017518769175146,1
2018-04-02,BAJFINANCE,EQ,1767.55,1769,1825,1769,1824.7,1818.6,1801.28,633203,1140577884.4,31334,224041,35.38,0.028038439796495,0.031656302996043,0.014232563305269,0.017997484324157,1
2018-04-03,BAJFINANCE,EQ,1818.6,1820,1840,1801.6,1831.75,1834.25,1824.02,1049457,1914231754.25,41549,460658,43.89,0.00782967032967,0.021314387211368,0.017168576628008,0.014763314510763,1
2018-04-04,BAJFINANCE,EQ,1834.25,1840,1869.6,1836.7,1847,1850.2,1853.68,1793441,3324467952.4,54366,984526,54.9,0.00554347826087,0.017912560570589,0.01222640403069,0.011809067199467,1
2018-04-05,BAJFINANCE,EQ,1850.2,1866,1922.1,1866,1914,1915.6,1908.42,1385959,2644986246.45,45034,627993,45.31,0.026580921757771,0.030064308681672,0.015753190691502,0.0158121973043,1
2018-04-06,BAJFINANCE,EQ,1915.6,1919,1943.5,1908.85,1939,1937.6,1932.1,1612001,3114552244.35,39635,820004,50.87,0.009692548202189,0.018152290646201,0.018603028150298,0.012597705375334,1
2018-04-09,BAJFINANCE,EQ,1937.6,1942.6,1967.75,1930.25,1937.95,1944.25,1950.92,1131792,2208031475.1,42612,678381,59.94,0.000849377123443,0.019427535293356,0.013513087230802,0.012547669272409,1
2018-04-10,BAJFINANCE,EQ,1944.25,1950,1952.45,1913.65,1922,1926.05,1929.85,1013811,1956506070.65,30907,424099,41.83,-0.012282051282051,0.020275389961592,0.009919795866034,0.01631221962676,1
2018-04-11,BAJFINANCE,EQ,1926.05,1926,1955,1891.4,1918,1924.65,1920.01,1188976,2282845562.6,30665,643772,54.15,-0.000700934579439,0.033625885587396,0.008035290181387,0.017018007577139,1
2018-04-12,BAJFINANCE,EQ,1924.65,1923.75,1942.1,1911.05,1927.5,1929.35,1929.76,535354,1033103513.5,17619,173674,32.44,0.002910981156595,0.016247612569007,0.001454184670437,0.007536942398183,1
2018-04-13,BAJFINANCE,EQ,1929.35,1931,1948.85,1907.6,1918.8,1914.35,1923.62,592886,1140487365.25,25466,224479,37.86,-0.008622475401347,0.02162403019501,-0.002397673620647,0.005865126781108,1
2018-04-16,BAJFINANCE,EQ,1914.35,1913.95,1950,1897.55,1949,1943.3,1924.64,772723,1487216896.05,27211,424202,54.9,0.015334778860472,0.027640905377988,-5.95645098262043E-05,0.009788257698423,1
2018-04-17,BAJFINANCE,EQ,1943.3,1959.9,1959.9,1918,1935,1935.05,1935.99,696203,1347840634.4,40737,315697,45.35,-0.012679218327466,0.0218456725756,0.000963551541294,0.008789360877164,1
2018-04-18,BAJFINANCE,EQ,1935.05,1946,1950.55,1921.3,1927.15,1926.85,1934.24,462905,895368377.55,20106,164409,35.52,-0.009840698869476,0.015224067037943,0.000261403471347,0.009093143060355,1
2018-04-19,BAJFINANCE,EQ,1926.85,1935,1935.5,1908.15,1910.55,1913.3,1917.66,632589,1213089276.85,19337,373158,58.99,-0.011214470284238,0.014333254723161,-0.001633437580668,0.009503033339894,1
2018-04-20,BAJFINANCE,EQ,1913.3,1907.8,1907.8,1850.15,1881,1880.4,1868.16,1226196,2290734254.8,44935,677076,55.22,-0.014362092462522,0.031159635705213,-0.003517594059839,0.0117040733319,1
2018-04-23,BAJFINANCE,EQ,1880.4,1880,1919.75,1860.8,1899,1899.35,1892.15,762125,1442053158.15,48306,332162,43.58,0.010292553191489,0.03167992261393,-0.004526590744697,0.009749661649876,1
2018-04-24,BAJFINANCE,EQ,1899.35,1908,1933.25,1898.6,1926,1917.8,1916.44,784895,1504206019.5,28384,353709,45.06,0.005136268343815,0.018250289687138,-0.001734749682132,0.011661504739184,1
2018-04-25,BAJFINANCE,EQ,1917.8,1925.95,1938.95,1888.65,1900,1899.85,1914.96,677675,1297718402.4,21972,261181,38.54,-0.013551753680002,0.026632780028062,-0.002759162956335,0.012151038260041,1
2018-04-26,BAJFINANCE,EQ,1899.85,1909,1915,1876.6,1907,1892.1,1894.52,1098339,2080828329.95,35027,606882,55.25,-0.008852802514406,0.020462538633699,-0.002168576275922,0.011961717805748,1
2018-04-27,BAJFINANCE,EQ,1892.1,1912,1915.45,1892.5,1903,1901.15,1902.29,641591,1220492857.75,15951,337174,52.55,-0.005674686192469,0.012126816380449,0.0022271170874,0.008634800737437,1
2018-04-30,BAJFINANCE,EQ,1901.15,1924.9,1924.9,1894.8,1904.8,1907.7,1909.05,647210,1235557150.45,21509,432836,66.88,-0.008935529118396,0.015885581591725,0.000900645100089,0.007571239428769,1
2018-05-02,BAJFINANCE,EQ,1907.7,1909,1936.75,1900,1903.1,1905.1,1920.59,687083,1319606918.6,26841,333162,48.49,-0.002042954426401,0.019342105263158,-0.001314704340925,0.005749061989054,1
2018-05-03,BAJFINANCE,EQ,1905.1,1905.05,1906.75,1862.6,1879,1874.3,1881.92,471750,887794298,18379,243376,51.59,-0.01614130862707,0.023703425319446,-0.002676193813784,0.008348824226196,1
2018-05-04,BAJFINANCE,EQ,1874.3,1880,1893.25,1851.65,1866,1857.4,1869.59,562177,1051038742.55,18917,352862,62.77,-0.012021276595745,0.022466448842924,-0.003663679844151,0.008834155486101,1
2018-05-07,BAJFINANCE,EQ,1857.4,1865,1902,1856.05,1892,1895.45,1882.65,485519,914060624.9,20023,286493,59.01,0.016327077747989,0.024756876161741,-0.000523163889409,0.013916687576918,1
2018-05-08,BAJFINANCE,EQ,1895.45,1898.5,1898.5,1860,1875,1868.4,1873.63,669757,1254877126.25,35657,406051,60.63,-0.015854622070055,0.020698924731183,-0.00406642400033,0.014875972379028,1
2018-05-09,BAJFINANCE,EQ,1868.4,1875.1,1875.1,1845,1848,1849.1,1854.12,645553,1196932029.4,31073,449374,69.61,-0.013865927150552,0.016314363143631,-0.005859783225421,0.015008472818075,1
2018-05-10,BAJFINANCE,EQ,1849.1,1852,1861.45,1818,1836,1837.4,1836.31,588792,1081202661.85,20825,316490,53.75,-0.007883369330454,0.023899889988999,-0.003891837662577,0.013925069479293,1
2018-05-11,BAJFINANCE,EQ,1837.4,1845,1880.75,1828.1,1855,1861.5,1865.82,483249,901653615.25,16335,147881,30.6,0.008943089430894,0.02880039385154,0.000534774265795,0.015335174883985,1
2018-05-14,BAJFINANCE,EQ,1861.5,1863.1,1883.95,1842.95,1856.7,1864.5,1865.99,642971,1199775599.35,23366,387420,60.25,0.000751435779078,0.022246941045606,-0.00324003003856,0.010869081502163,1
2018-05-15,BAJFINANCE,EQ,1864.5,1865.25,1933.5,1854.5,1900,1901.95,1905.25,1570302,2991814700.3,59690,628260,40.01,0.019675646696153,0.042599083310866,0.003631336226964,0.01283434524125,1
2018-05-16,BAJFINANCE,EQ,1901.95,1892.5,1929,1872.9,1929,1919.95,1908.26,952836,1818256702.35,35756,439871,46.16,0.014504623513871,0.029953547973731,0.007590069235598,0.010242474133862,1
2018-05-17,BAJFINANCE,EQ,1919.95,1930,2087.8,1906.1,2067.95,2066.5,2003.37,5581203,11181210536.1,159158,1598192,28.64,0.070725388601036,0.095325533812497,0.024121572292298,0.029936089019313,1
2018-05-18,BAJFINANCE,EQ,2066.5,2069.9,2171.75,2065.65,2139,2149.65,2126.79,8316734,17687907758,225313,2036992,24.49,0.038528431325185,0.051363977440515,0.029545723456783,0.029900529566801,1
2018-05-21,BAJFINANCE,EQ,2149.65,2125,2149,2080.55,2114.9,2105.45,2105.9,2376823,5005357984.9,72060,900391,37.88,-0.0092,0.032899954338997,0.025111105396946,0.036084120283978,1
2018-05-22,BAJFINANCE,EQ,2105.45,2111,2177.9,2110,2146,2149.3,2155.28,1963373,4231625668.6,79406,306180,15.59,0.018143060161061,0.03218009478673,0.025259322941217,0.036059832056668,1
2018-05-23,BAJFINANCE,EQ,2149.3,2148,2148,2066.2,2079.85,2078.4,2099.34,1443827,3031085180.75,62774,438684,30.38,-0.032402234636872,0.039589584744943,0.016769031844282,0.044676666599337,1
2018-05-24,BAJFINANCE,EQ,2078.4,2095.5,2109.8,2068,2109,2094.75,2086.16,840932,1754316685.9,30038,178900,21.27,-0.000357909806729,0.020212765957447,0.003076334926715,0.029909441820957,1
